#MaxThreads,#UE,AvUE/Thread,ExecutionTime,RegistrationThroughput(registrations/sec),RegistrationLatency(sec),SetupTunnel(Yes/No),DO Detach (Yes/No),SendingData?(Yes/No),MeanDataSendingTime,SendingRate,#Attach,#Detach,#Service_Requests,ATTACH_PERCENT,EPOCH_TPT,EPOCH_DELAY_ms,ServiceRequestLatency,#HO,HO-Latency
25,22570,902.8,61,370.000000,0.002465,Yes,1,0K,1190,1185,19006,10.522818,850.3957171189,15771.332212
30,1464,48.8,62,23.612903,0.004970,Yes,1,0K,89,59,1232,10.109289,1235.37418884,37600.892857
27,17036,630.96,61,279.278689,0.004999,Yes,1,0K,897,896,14346,10.524771,843.517357897,32969.063545
25,28245,1129.8,61,463.032787,0.002656,Yes,1,0K,1489,1484,23786,10.525757,809.0090811486,16062.347914
25,69806,2792.24,181,385.668508,0.002420,Yes,1,0K,3674,3674,58784,10.526316,844.1372143674,14610.787153
28,70292,2510.43,181,388.353591,0.002402,Yes,1,0K,3700,3698,59194,10.524669,863.8317903700,14318.206216
20,3724,186.2,14,266.000000,0.002540,Yes,1,0K,196,196,3136,10.526316,903.941645196,15815.602041
30,2075,69.17,15,138.333333,0.003322,Yes,1,0K,120,96,1750,10.409638,1015.822857109,25050.192661
30,4571,152.37,14,326.500000,0.002779,Yes,1,0K,249,230,3848,10.479108,944.203742244,18916.991803
30,4676,155.87,14,334.000000,0.002394,Yes,1,0K,255,239,3936,10.564585,892.193598246,15277.203252
35,1781,50.89,15,118.733333,0.004343,Yes,1,0K,106,73,1498,10.050533,1150.285047104,30739.451923
32,3656,114.25,14,261.142857,0.003201,Yes,1,0K,203,181,3078,10.503283,954.652372194,22283.706186
28,2575,91.96,14,183.928571,0.003134,Yes,1,0K,137,133,2168,10.485436,1035.892528137,21897.897810
30,2752,91.73,15,183.466667,0.021070,Yes,1,0K,153,136,2316,10.501453,1102.698187147,119587.673469
25,4890,195.6,13,376.153846,0.003643,Yes,1,0K,259,255,4118,10.511248,874.288975258,20685.038760
23,4478,194.7,14,319.857143,0.002461,Yes,1,0K,238,235,3770,10.562751,864.359151235,12419.182979
25,74464,2978.56,181,411.403315,0.003093,Yes,1,0K,3921,3918,62706,10.527235,815.2088643919,18365.085736
1,580,580,18,32.222222,0.001754,Yes,1,0K,16,16,532,5.517241,905.46428616,14492.187500
40,128770,3219.25,183,703.661202,0.002333,Yes,1,0K,3860,3850,117210,5.987420,1079.0469933850,20140.229610
40,136507,3412.68,184,741.885870,0.002385,Yes,1,0K,4119,4089,124208,6.012878,1261.1660284091,18807.912491
40,85786,2144.65,122,703.163934,0.002510,Yes,1,0K,2558,2549,78130,5.953186,1098.3844492549,22660.732052
